h	r	t
26333009718	2	29
20515287	2	15
20000112824	2	37
20457891	2	98
4002400000000	2	75
26333009794	2	29
26333005345	2	139
4710610000000	2	65
20540142	2	405
20343644	2	1242
20519353	2	210
4716370000000	2	758
20341091	2	855
20470180	2	1575
4901220000000	2	150
20566555	2	756
20566548	2	1305
4978960000000	2	250
20370688	2	196
50000108213	2	95
20529277	2	70
795192000000	2	59
2220120000000	2	71
8802780000000	2	99
20540296	2	157
8804110000000	2	229
20557775	2	56
20541286	2	18
4716360000000	2	720
40508383021	2	69
20505233	2	99
20513429	2	13
20411527	2	59
20529031	2	39
20529383	2	145
20537531	2	219
20566395	2	8
4717060000000	2	40
71240003212	2	229
76277105625	2	36
20514839	2	188
20511234	2	1100
20571429	2	188
20570910	2	166
20570620	2	209
20123857	2	846
20325770	2	109
20558536	2	42
20494933	2	39
20165918	2	274
70501058008	2	179
4975760000000	2	65
4714760000000	2	115
20544553	2	120
4892220000000	2	60
20424718	2	445
4961370000000	2	440
4905660000000	2	85
20495749	2	210
2240040000000	2	359
4006670000000	2	85
4902420000000	2	129
20461416	2	1260
4712570000000	2	90
20493653	2	299
10742206615	2	79
89782019066	2	28
20539290	2	45
20571283	2	47
89269000914	2	245
20360160	2	40
20555740	2	94
8801110000000	2	84
39101046792	2	85
39101046266	2	210
39101046969	2	160
89269000433	2	75
89782016577	2	25
8853300000000	2	52
2210000000000	2	275
9317360000000	2	332
4904180000000	2	299
20562588	2	225
20555900	2	289
8801270000000	2	150
4715850000000	2	56
20533748	2	99
20565183	2	88
4711670000000	2	169
76277109609	2	33
41554628616	2	235
51111060018	2	60
20332419	2	52
4971710000000	2	109
4717140000000	2	18
5011780000000	2	99
4711140000000	2	159
20513382	2	30
74603003171	2	97
2230090000000	2	45
20554903	2	79
608161000000	2	199
20395384	2	80
80660956053	2	215
4961740000000	2	45
65300007401	2	49
5021040000000	2	269
20494100	2	210
4718940000000	2	144
5011280000000	2	790
20557997	2	680
20489182	2	1499
15000012137	2	530
20542993	2	129
20513306	2	8
20494308	2	32
4717380000000	2	48
4718040000000	2	198
20553739	2	80
20559663	2	89
20558987	2	1009
20564100	2	2360
9300650000000	2	75
4714560000000	2	69
20494605	2	30
4714650000000	2	41
20557089	2	150
74100241762	2	99
78722074425	2	78
78722075415	2	78
20454449	2	20
20424008	2	92
15000761578	2	420
20419981	2	589
4713350000000	2	180
20529512	2	269
10742201610	2	79
41186000415	2	45
4901240000000	2	138
80177616	2	98
8850430000000	2	117
41554683332	2	223
4901950000000	2	204
20570484	2	142
15000021276	2	149
20229283	2	89
20229146	2	68
20456672	2	714
20800902472	2	90
4715250000000	2	891
20206130	2	54
4711350000000	2	108
20542856	2	99
20544966	2	70
20545017	2	159
20433888	2	99
20555733	2	138
20529215	2	90
20519889	2	199
20519896	2	199
20568757	2	299
20572020	2	398
20513054	2	46
20568955	2	390
20561338	2	599
20561345	2	699
20561352	2	699
20461010	2	198
20531768	2	235
399012000000	2	249
35496003518	2	139
8850340000000	2	74
8850060000000	2	39
9311000000000	2	68
22000119964	2	168
4719750000000	2	75
26333009480	2	90
26333009046	2	76
15000014063	2	145
20392451	2	99
20392468	2	99
26333005352	2	99
20450564	2	432
20456245	2	1152
8888520000000	2	99
20555092	2	342
2170030000000	2	94
79763111407	2	33
8807120000000	2	40
4714730000000	2	266
4712090000000	2	264
20540104	2	1180
20351120	2	471
20555047	2	410
20514891	2	65
4902210000000	2	84
20431679	2	52
20542047	2	139
20571054	2	235
4901050000000	2	115
4525340000000	2	95
20529055	2	215
20560355	2	85
65300001515	2	49
4715760000000	2	119
20568894	2	580
20383565	2	170
4716260000000	2	146
19200021210	2	199
20494803	2	215
8850370000000	2	21
20556044	2	199
4973210000000	2	380
81824202092	2	60
4714410000000	2	198
20565008	2	560
4902810000000	2	215
20451547	2	130
614632000000	2	123
20555801	2	89
4975670000000	2	70
17600021076	2	26
4891620000000	2	309
4902510000000	2	220
65300007531	2	49
47104259	2	157
89782019073	2	56
22000119919	2	336
20393342	2	49
20559601	2	47
747753000000	2	256
20563554	2	132
20458164	2	190
20565343	2	65
20086862	2	32
20537494	2	65
20515423	2	35
20515447	2	35
20411589	2	98
4026700000000	2	35
20566081	2	139
4714300000000	2	169
20554699	2	190
20359980	2	43
20301132	2	399
41186153401	2	45
40000951605	2	49
20494124	2	92
2220060000000	2	62
9556560000000	2	89
8850120000000	2	168
4719720000000	2	180
4902660000000	2	81
34000256808	2	69
78895121933	2	22
20470357	2	1188
52500058036	2	75
20563776	2	342
38000082207	2	139
20505738	2	1690
4970270000000	2	139
20548001	2	184
20544485	2	1152
20515195	2	1224
20563752	2	1188
20160128	2	192
20497705	2	49
50019731	2	335
20570774	2	125
20076689	2	85
20530358	2	189
2100250000000	2	84
20560393	2	128
20537579	2	170
93818004322	2	55
41259211113	2	105
70501827031	2	265
26333006205	2	283
4714180000000	2	450
41334001134	2	1150
51131651449	2	177
8001540000000	2	195
20509804	2	195
4978050000000	2	95
4711820000000	2	379
8887330000000	2	139
4719380000000	2	55
20565206	2	88
20494117	2	42
4710810000000	2	135
4717330000000	2	95
76277105663	2	24
20553050	2	923
20451042	2	850
20149772	2	87
37000913689	2	109
20359591	2	315
76277109364	2	24
20558512	2	224
4716800000000	2	59
20559687	2	99
2230150000000	2	39
89782013408	2	158
47104747	2	169
20159849	2	240
20561260	2	599
4711580000000	2	26
20494162	2	13
4713960000000	2	295
20360030	2	18
71463021536	2	49
4902880000000	2	269
2230020000000	2	35
26333002115	2	35
20468163	2	365
20564476	2	1280
20544959	2	72
20102081	2	28
20545970	2	190
26333004478	2	85
71153657656	2	180
20554767	2	660
4976360000000	2	299
51131500969	2	92
20559830	2	64
20559847	2	49
20566142	2	49
20555634	2	399
20554491	2	99
20555610	2	230
20523961	2	40
4711880000000	2	25
20515461	2	50
28000288129	2	165
79763111315	2	267
41333214016	2	170
20435899	2	55
78895406986	2	500
20435882	2	49
89782010827	2	55
4713480000000	2	209
20383411	2	149
20532482	2	38
20517779	2	75
8809000000000	2	19
20532444	2	39
20246129	2	98
20451370	2	50
20494582	2	38
20515492	2	159
20415648	2	50
20538545	2	24
753093000000	2	22
74570334230	2	219
8008980000000	2	95
49108354	2	29
9400540000000	2	66
37000332084	2	21
37000332091	2	21
6009600000000	2	62
4714400000000	2	43
20160159	2	182
4714430000000	2	88
80053873	2	229
4904780000000	2	275
20460877	2	376
82984258837	2	189
4716200000000	2	2290
78895121896	2	22
20562373	2	349
20562366	2	237
7038520000000	2	113
4987230000000	2	179
20494315	2	29
20550615	2	161
4717730000000	2	139
20566005	2	125
20181093	2	462
20555061	2	239
20368036	2	59
20562885	2	115
20550226	2	299
38000190100	2	119
20560386	2	128
20570873	2	320
31200441256	2	299
20519384	2	210
4714600000000	2	20
9315540000000	2	148
20322625	2	65
20525255	2	185
81824141261	2	38
4719760000000	2	280
4521190000000	2	69
20541309	2	256
4933660000000	2	93
8886310000000	2	123
10742202211	2	79
4715460000000	2	62
20514136	2	99
78895743050	2	72
5997310000000	2	199
20480356	2	209
4712140000000	2	42
75272068515	2	210
20564643	2	176
4713600000000	2	24
20457921	2	294
4715090000000	2	198
20391027	2	249
20546458	2	125
20393014	2	95
20553777	2	99
20452810	2	559
4711650000000	2	45
8412670000000	2	58
20465582	2	5202
8711500000000	2	48
20530921	2	80
20415440	2	684
20457914	2	49
20217013	2	39
20228385	2	58
20228941	2	20
20159795	2	240
20181055	2	162
4970490000000	2	130
4713700000000	2	92
20459734	2	50
4901000000000	2	158
15700072790	2	99
4970300000000	2	159
4902620000000	2	159
4971510000000	2	134
28851030205	2	170
16379130194	2	199
22513107915	2	149
4711030000000	2	79
20457860	2	196
20491536	2	49
20457907	2	49
20554590	2	79
20529352	2	190
71153653832	2	110
8808500000000	2	69
71691102380	2	78
9311410000000	2	75
20559625	2	42
20563769	2	342
20531638	2	288
20563356	2	699
20548520	2	929
4719220000000	2	185
4969250000000	2	99
20546496	2	110
20159672	2	240
20356903	2	190
4971280000000	2	360
20343095	2	792
20072353	2	50
9556770000000	2	112
20532352	2	12
20386214	2	180
20431686	2	55
20546656	2	1296
643334000000	2	99
20564131	2	432
20571207	2	1512
89782010810	2	55
20571214	2	432
20570118	2	920
78895120332	2	22
78895121612	2	22
20349134	2	1296
20411305	2	162
20179212	2	558
12587609774	2	71
4718810000000	2	85
89782013521	2	158
20561635	2	540
50481729	2	79
20364601	2	290
20360023	2	210
4933190000000	2	99
20565879	2	129
20521394	2	22
4531230000000	2	119
20376956	2	75
20561277	2	360
20544232	2	132
8006380000000	2	120
20325725	2	50
20494995	2	825
20369927	2	32
20562977	2	199
76174660395	2	99
20557669	2	288
20568399	2	4608
20550370	2	119
20564902	2	1242
20417109	2	1062
20550400	2	149
20564124	2	684
20555436	2	258
625088000000	2	125
71463032006	2	145
20545451	2	96
4960170000000	2	590
20568405	2	756
20360238	2	39
20537265	2	29
53100335534	2	139
20546977	2	50
20086770	2	450
4902440000000	2	109
26333004294	2	42
8411730000000	2	99
8710100000000	2	399
4712860000000	2	49
20451073	2	58
4975160000000	2	52
20560102	2	54
20550233	2	1440
20506537	2	648
4901740000000	2	300
4711280000000	2	96
20564551	2	39
4519760000000	2	105
20454302	2	25
5010200000000	2	57
3222720000000	2	796
20513405	2	16
4975140000000	2	289
9771020000000	2	108
4713820000000	2	89
20562526	2	169
45038501	2	75
20515218	2	1152
20564605	2	199
20563486	2	269
4718830000000	2	61
20424183	2	99
8710400000000	2	89
20506469	2	360
20521523	2	360
4716250000000	2	30
20550639	2	189
5022630000000	2	449
35496003709	2	99
20432232	2	99
2240070000000	2	337
4712380000000	2	34
20149055	2	227
20515409	2	33
8693360000000	2	166
20548322	2	71
20555986	2	480
20318048	2	139
4718710000000	2	50
20525200	2	99
47106956	2	139
47107021	2	92
4715220000000	2	189
20553814	2	67
20524630	2	16
4717220000000	2	40
20562540	2	185
20409166	2	50
20412036	2	75
20564582	2	149
20550004	2	69
20554989	2	65
20360054	2	85
71691773047	2	110
20420550	2	560
20566234	2	990
37000922919	2	228
20519414	2	210
78895406559	2	469
9317610000000	2	687
20560607	2	1242
20457846	2	92
20563165	2	210
20395391	2	95
20521578	2	342
20351144	2	154
20558161	2	274
20535087	2	385
20510718	2	58
20494872	2	185
730852000000	2	2340
20565275	2	135
20571917	2	378
20450748	2	1062
20570903	2	175
20299507	2	45
20352400	2	945
20556433	2	2484
20563516	2	1332
20556457	2	342
4994790000000	2	999
20470739	2	45
781526000000	2	65
34000256006	2	69
4014600000000	2	98
20559380	2	79
20558826	2	299
71924248052	2	65
30986037097	2	115
76277105618	2	48
8850010000000	2	40
9557620000000	2	68
77805110012	2	419
2100240000000	2	35
4904620000000	2	84
48001271333	2	120
20532413	2	19
20565787	2	32
35496005307	2	120
20419455	2	95
41554693843	2	275
41554686272	2	275
26333004287	2	35
20570996	2	85
20570941	2	80
20496548	2	490
4711230000000	2	199
5503220000000	2	299
8850000000000	2	69
20549374	2	90
20532543	2	75
4719570000000	2	70
44738102346	2	64
20494551	2	499
44300067776	2	156
44300067769	2	78
4713520000000	2	610
20497774	2	60
20457877	2	49
20559731	2	44
20504823	2	1334
20545086	2	769
20570170	2	366
4712800000000	2	49
62338055657	2	48
20518257	2	25
75272068195	2	152
20072285	2	35
4718910000000	2	60
4714020000000	2	189
44738072311	2	43
44738209564	2	30
20522278	2	475
20452698	2	205
4901340000000	2	158
20148973	2	269
20568436	2	1242
89269000334	2	139
82228266338	2	210
78895122008	2	22
20570156	2	169
37000800774	2	99
4715790000000	2	198
20571900	2	355
20554477	2	198
20549817	2	5990
20494735	2	85
20057190	2	291
4532940000000	2	152
20320164	2	71
15000014001	2	145
20528720	2	92
20566098	2	49
20550677	2	210
20519513	2	239
20529239	2	199
20394745	2	75
51131594449	2	289
20493660	2	120
47400115507	2	195
20401801	2	74
20513290	2	72
34000255092	2	109
47108745	2	71
20562915	2	259
41333600017	2	103
20519629	2	197
22972004237	2	999
41186153593	2	86
88251218801	2	142
20493615	2	240
20555122	2	239
20248284	2	49
47400179318	2	225
20248277	2	244
4979490000000	2	721
20406998	2	513
20530686	2	30
20569143	2	110
20569181	2	240
19281504268	2	45
20072131	2	15
4714670000000	2	339
20454319	2	25
2100080000000	2	50
20541736	2	88
20494131	2	90
8809010000000	2	19
20563509	2	89
20566463	2	176
20494919	2	413
8711270000000	2	480
20565435	2	1699
4902790000000	2	46
20560362	2	128
20494711	2	190
4714290000000	2	145
8850030000000	2	99
41554692648	2	259
20395377	2	64
20072223	2	23
20559755	2	150
20539368	2	100
9002980000000	2	159
20354091	2	99
4714590000000	2	258
20513023	2	84
4719450000000	2	45
20383978	2	207
5010530000000	2	345
4718270000000	2	254
20526696	2	330
8887510000000	2	85
20565305	2	135
4973380000000	2	81
4710790000000	2	807
20558130	2	324
20558147	2	252
20392086	2	792
20571177	2	398
20568689	2	297
20560003	2	51
20302894	2	62
2100180000000	2	175
26333003907	2	49
20373757	2	190
20373900	2	312
4715340000000	2	23
4718080000000	2	1099
8888170000000	2	98
20492519	2	589
20548636	2	1602
20558116	2	891
20429010	2	432
20555979	2	310
8413510000000	2	270
20508203	2	445
20515300	2	410
20566739	2	1060
20500535	2	1891
20568450	2	2189
20159658	2	216
20546380	2	99
71691102373	2	99
8887680000000	2	225
20435936	2	19
41554689969	2	157
41554558548	2	295
41554690064	2	157
20533731	2	198
20519506	2	239
20496234	2	168
20531096	2	99
20560423	2	299
20571290	2	84
20072605	2	40
4000450000000	2	250
20544942	2	149
20493745	2	14
20519346	2	189
20564575	2	149
82228266055	2	199
15000761844	2	59
4006930000000	2	68
3260260000000	2	74
20494452	2	56
20489960	2	45
20494209	2	12
20555955	2	165
20358839	2	2980
20369866	2	88
20548025	2	124
41259211069	2	105
49584035	2	135
20560430	2	807
20564612	2	169
4891440000000	2	95
65300013051	2	129
4933120000000	2	357
20494643	2	207
4713740000000	2	169
41333630014	2	115
20524753	2	32
29321622449	2	449
20508982	2	410
20513092	2	33
20513283	2	66
20530648	2	77
2100210000000	2	59
4943360000000	2	252
52742679709	2	329
8850550000000	2	46
4901780000000	2	65
20008819	2	105
20301064	2	249
5708730000000	2	298
3254550000000	2	169
70501855539	2	309
70501012901	2	129
5014330000000	2	118
5901070000000	2	62
71463020430	2	79
2340050000000	2	199
20356897	2	75
9312630000000	2	98
20546830	2	308
20343101	2	828
20541491	2	828
20546809	2	972
20513047	2	36
20418038	2	65
20521462	2	972
20373641	2	64
20543921	2	27
20072322	2	42
4716930000000	2	95
20556143	2	299
20565800	2	290
26333004928	2	189
20454395	2	15
20454333	2	19
20519445	2	239
20421175	2	1692
4716410000000	2	198
4712200000000	2	65
82228266208	2	99
82228266239	2	99
5411280000000	2	225
20154912	2	85
4716340000000	2	115
20499730	2	261
20386399	2	269
20532345	2	16
65300051060	2	85
4945370000000	2	359
16229006273	2	38
4714930000000	2	119
20515454	2	360
41554690095	2	157
41554690033	2	157
20246037	2	49
22000119988	2	168
20496463	2	648
20566524	2	1174
20566012	2	132
20523138	2	550
4713680000000	2	35
4718780000000	2	519
9300630000000	2	89
39101046464	2	125
20537371	2	79
30986036298	2	99
20153281	2	55
4892680000000	2	199
89782012067	2	42
20512309	2	360
71463033140	2	49
20561529	2	199
20561468	2	104
4008600000000	2	105
71924252172	2	237
35496002108	2	110
8804930000000	2	1065
52742652108	2	399
20159764	2	216
20222406	2	405
20471965	2	351
26333009701	2	76
26333004201	2	69
20419912	2	550
20395407	2	120
20532437	2	78
20570613	2	209
20091071	2	95
16379130125	2	199
20523312	2	249
20454296	2	24
5011410000000	2	375
20541279	2	89
20067762	2	99
4902890000000	2	85
71463020287	2	99
20513177	2	49
20555054	2	359
20352318	2	428
20555009	2	1094
20515232	2	324
4716120000000	2	85
41186001573	2	90
4901880000000	2	169
79100015184	2	199
20550745	2	210
51685000106	2	45
4718190000000	2	2990
20459963	2	52
20566722	2	1782
4971620000000	2	148
13110403791	2	399
4717020000000	2	199
4718510000000	2	1990
89782013392	2	158
20419882	2	299
4891290000000	2	84
20443009	2	395
20561321	2	1194
20008932	2	112
20555252	2	1290
20543501	2	1469
4976670000000	2	165
51131594357	2	116
74570535248	2	219
74570703593	2	219
7611470000000	2	39
738058000000	2	53
20553470	2	94
20565824	2	40
20505400	2	1152
4713060000000	2	169
20558499	2	300
4719240000000	2	149
2100020000000	2	175
20513160	2	29
20564322	2	1690
20541873	2	2484
20411596	2	179
9310000000000	2	79
8850170000000	2	64
6002140000000	2	62
20123833	2	299
8850880000000	2	58
20565022	2	699
47400130609	2	179
20542214	2	790
4997240000000	2	889
11111400191	2	59
41554626230	2	235
20529246	2	29
20529321	2	166
20564766	2	290
20529369	2	90
20565961	2	63
20454517	2	299
20414849	2	50
41554628449	2	235
617150000000	2	300
5404000000000	2	94
27807600103	2	99
20568986	2	37
20568979	2	37
20529345	2	125
4718100000000	2	618
49888119	2	138
78895120356	2	44
20510183	2	690
20519728	2	199
20519926	2	230
20519711	2	169
20525682	2	299
2230080000000	2	93
5000290000000	2	185
20470777	2	63
20566616	2	585
4715200000000	2	149
44738072342	2	79
8851950000000	2	53
20524531	2	198
75272068140	2	92
26333009886	2	32
26333009671	2	38
20559991	2	51
70501856499	2	279
70501856154	2	599
4807770000000	2	99
4936970000000	2	114
20490232	2	700
9556300000000	2	68
20528713	2	99
20519582	2	269
20571931	2	225
20160203	2	256
25985053186	2	179
12587603178	2	79
20434229	2	85
20539214	2	35
8801510000000	2	43
20160272	2	208
20497767	2	185
4902710000000	2	118
47104754	2	169
20557171	2	882
5201040000000	2	280
37000635277	2	149
4901680000000	2	69
20371210	2	84
5412040000000	2	249
20095819	2	190
11113470321	2	238
20546397	2	220
74570334148	2	219
74570334162	2	197
4713030000000	2	99
4905340000000	2	135
20549916	2	218
20513207	2	150
20512835	2	76
24000012054	2	115
78895720051	2	476
4713380000000	2	145
89782000750	2	267
20563196	2	260
20562960	2	219
20570781	2	150
20279417	2	98
8413970000000	2	333
4905600000000	2	40
78895123012	2	60
66592001405	2	90
4973340000000	2	105
70501856628	2	360
2280120000000	2	72
20569006	2	2990
4712710000000	2	52
20459680	2	45
20062514	2	87
65300010807	2	129
4901930000000	2	99
20557362	2	25
20562595	2	89
382256000000	2	99
50853991	2	270
75272068164	2	116
20435219	2	54
20566609	2	3976
20537487	2	130
20553760	2	99
20555337	2	261
20532369	2	39
8852030000000	2	33
20570491	2	168
20570071	2	890
20543877	2	104
4901410000000	2	219
20519797	2	398
27000650691	2	135
20414764	2	199
20568740	2	199
20055301	2	296
8992720000000	2	185
20215477	2	103
20571085	2	58
20561437	2	599
4001930000000	2	45
8420460000000	2	40
89269000624	2	199
71691773030	2	92
20512897	2	369
4713370000000	2	90
74804004052	2	120
20537715	2	239
20537449	2	45
4731570000000	2	81
20514792	2	560
4965530000000	2	59
9311010000000	2	65
82984258189	2	199
15000049164	2	195
15000021221	2	208
20179335	2	864
52678001001	2	399
15000021245	2	208
15000012120	2	295
20524951	2	1035
20180560	2	891
4904030000000	2	119
20558055	2	165
20548988	2	890
20544737	2	78
20406295	2	85
20548537	2	2088
4712910000000	2	81
20460662	2	274
20512651	2	664
20504793	2	667
20205133	2	103
20540098	2	189
706460000000	2	759
20431655	2	418
6925780000000	2	474
20538514	2	65
41143024690	2	49
44738018456	2	33
20553807	2	199
20447113	2	2365
20403522	2	143
20403539	2	197
20452636	2	333
20197872	2	145
20524760	2	38
84501861728	2	89
20570552	2	228
20521387	2	48
4514780000000	2	120
89782010841	2	55
5503160000000	2	19
4718260000000	2	245
20529253	2	25
20524654	2	19
20564599	2	150
20086480	2	35
20000105093	2	37
4718020000000	2	90
20149802	2	99
20394721	2	90
4714810000000	2	162
20149833	2	104
20525804	2	302
78895800319	2	71
4719610000000	2	27
4714250000000	2	272
4902720000000	2	850
20360207	2	65
2100010000000	2	79
20544713	2	176
20514730	2	41
20419431	2	576
20090999	2	48
20493738	2	45
45032295	2	235
20566227	2	29
76277109326	2	24
20568634	2	398
27807250117	2	99
20517922	2	96
20495060	2	246
20507404	2	99
15000760946	2	115
8855590000000	2	25
20179489	2	342
20549602	2	1377
20373931	2	110
20540265	2	375
20435950	2	35
20560799	2	255
20494940	2	90
20565114	2	17
20510725	2	39
20425050	2	128
20518264	2	96
20558529	2	156
20526931	2	198
20510244	2	99
20369460	2	135
20544744	2	82
20543464	2	116
4956750000000	2	99
4712270000000	2	527
20568863	2	99
20549893	2	99
20557812	2	69
20553159	2	69
20533762	2	399
20435820	2	488
20526634	2	340
20526566	2	340
20556464	2	468
81824202016	2	60
35496007677	2	215
4007260000000	2	145
20406394	2	99
20568849	2	99
20549992	2	65
20548834	2	215
20537326	2	316
51000133496	2	34
20537654	2	219
20543754	2	192
4712010000000	2	69
4717040000000	2	1709
51131763418	2	87
751539000000	2	99
20545833	2	169
5011360000000	2	890
4968060000000	2	209
20228422	2	58
20228392	2	58
4713290000000	2	30
20543112	2	138
20544935	2	90
5066590000000	2	990
20519612	2	219
20533939	2	1062
20558598	2	164
20550417	2	149
89269000013	2	139
26333002108	2	35
20411503	2	159
20549312	2	648
20347970	2	225
20100933	2	72
20543938	2	61
20160180	2	518
9400100000000	2	265
41554680492	2	332
20558154	2	288
20521585	2	450
20548995	2	1100
20550240	2	738
20572013	2	98
20554040	2	495
20554088	2	522
20566562	2	1782
4032970000000	2	179
616623000000	2	539
20537425	2	129
20568702	2	199
20518295	2	118
20373887	2	105
20494599	2	38
82228266215	2	99
20571979	2	342
20521400	2	25
20557799	2	39
4718800000000	2	369
20529178	2	435
4892790000000	2	85
20535261	2	3690
702135000000	2	299
37000632511	2	89
20505714	2	340
4714320000000	2	85
20510138	2	65
20559762	2	75
20570965	2	200
20510114	2	69
8805550000000	2	390
4710830000000	2	108
20513399	2	26
20446017	2	95
20458157	2	95
20366407	2	35
20559373	2	125
41554616583	2	355
20563530	2	89
20076887	2	35
20562946	2	159
4718920000000	2	98
20532529	2	260
20537500	2	425
20513887	2	923
20373726	2	178
79191006092	2	139
44738102353	2	64
44738102384	2	64
20565510	2	499
11111371644	2	125
20533984	2	216
20347864	2	612
44738018432	2	39
71463033027	2	95
20540784	2	1990
8850630000000	2	499
20072094	2	60
20277659	2	386
20454326	2	43
20559908	2	110
74603003102	2	98
20228651	2	34
20336929	2	59
20459697	2	95
4902680000000	2	72
20568801	2	258
20521059	2	115
20563271	2	199
82228266246	2	290
4002430000000	2	144
74570334186	2	219
83851204315	2	930
20452803	2	932
4715600000000	2	225
20525583	2	310
20149864	2	119
20494094	2	56
4713910000000	2	79
20561598	2	450
41608874464	2	69
20544423	2	850
4716580000000	2	99
20521257	2	599
9556060000000	2	86
20553098	2	35
20559748	2	35
41554687507	2	259
20560676	2	250
20532420	2	29
20547967	2	99
20547974	2	188
20411916	2	214
34000312177	2	81
20511944	2	327
20513016	2	14
71691778912	2	119
20526627	2	378
20526573	2	189
20510190	2	189
20062118	2	131
20561581	2	19
20513108	2	252
20529420	2	46
20564117	2	315
20571795	2	1350
20571801	2	225
4970030000000	2	109
20521301	2	1390
20512866	2	115
88442044	2	99
20558819	2	399
20509958	2	84
4902530000000	2	2250
20564148	2	539
4715520000000	2	1960
20551018	2	579
20403546	2	399
20403515	2	69
20570859	2	175
20277406	2	175
20076801	2	80
20565831	2	189
20426040	2	379
20560119	2	75
20506797	2	49
20523169	2	590
20523077	2	550
20360016	2	19
20496494	2	399
20351489	2	432
20351359	2	378
4713180000000	2	105
20537340	2	275
20445966	2	190
41554555462	2	179
20542948	2	238
20571122	2	38
20571047	2	235
20546243	2	287
20531546	2	972
20544300	2	1152
20509231	2	2200
8888860000000	2	45
20459765	2	80
20553395	2	200
20553371	2	1260
20524852	2	125
20565640	2	218
20570460	2	2259
20356781	2	110
4717700000000	2	629
20570897	2	320
20561383	2	109
20562380	2	229
20561369	2	750
34000025510	2	65
76174644548	2	150
20546427	2	125
20562762	2	62
20537418	2	53
20559885	2	68
92691054547	2	119
92691014541	2	105
20436902	2	119
20401320	2	732
20542030	2	112
6923490000000	2	389
41554568851	2	180
20352615	2	75
30986036212	2	297
20530716	2	105
12587609736	2	75
4715930000000	2	42
41554696332	2	170
41554628456	2	235
20338510	2	315
20415457	2	522
20181734	2	225
20180850	2	252
20087760	2	110
78698134819	2	64
20560515	2	379
20564896	2	1152
20568467	2	1332
20373597	2	405
20545789	2	42
20452315	2	199
20373764	2	233
20363765	2	198
65300007715	2	129
65300011088	2	129
4901150000000	2	124
20570927	2	220
4977820000000	2	105
20568658	2	258
20458225	2	340
20523329	2	342
20470036	2	189
20565053	2	63
20521905	2	79
20533632	2	59
20370244	2	24
20521974	2	85
5099840000000	2	171
20553463	2	89
8006040000000	2	233
20571016	2	165
20450793	2	794
6923980000000	2	89
20515508	2	126
34000052004	2	99
71463032020	2	55
4102960000000	2	65
20519858	2	230
35496003877	2	149
20087739	2	139
37000802068	2	99
20411824	2	98
20505066	2	35
20565442	2	488
4716040000000	2	129
20565770	2	170
20562687	2	111
20566678	2	359
20564780	2	269
20566586	2	410
8424420000000	2	351
37000379010	2	51
8801150000000	2	266
20566623	2	556
20541057	2	47
81824202023	2	57
4511390000000	2	90
20467302	2	325
20555115	2	299
20397715	2	1095
4718240000000	2	43
20533717	2	290
20555917	2	199
20523121	2	495
4901510000000	2	51
20373863	2	61
20569105	2	314
8850890000000	2	44
20553081	2	37
20553111	2	66
20542979	2	179
20524838	2	215
20565046	2	112
20543051	2	359
20562786	2	42
20556983	2	200
20566135	2	1152
20568900	2	400
65300050407	2	109
20528973	2	189
20067779	2	147
20453442	2	351
20558505	2	60
71153653368	2	135
4536140000000	2	258
20351465	2	828
20458188	2	95
20500887	2	379
20568580	2	1990
20552978	2	719
20566180	2	9
20552985	2	135
20555375	2	199
20509859	2	260
20394752	2	105
20510060	2	270
47400179349	2	717
26333009664	2	43
20424046	2	180
20565411	2	399
20571993	2	99
3036420000000	2	109
3179730000000	2	120
20522636	2	990
20546281	2	35
20546274	2	52
20423827	2	390
20559670	2	94
8410030000000	2	258
20506766	2	189
20553425	2	25
20521516	2	342
20557904	2	324
20301149	2	499
35000553416	2	49
20255053	2	171
8851810000000	2	79
20559892	2	128
20529079	2	140
5410980000000	2	135
20570545	2	99
8850620000000	2	49
20091057	2	48
15000760571	2	198
4717340000000	2	15
20425999	2	399
20491581	2	175
20539221	2	35
4910230000000	2	259
20561253	2	409
49108361	2	56
20148706	2	230
41554562422	2	82
20506131	2	115
20496166	2	280
20519377	2	210
20565718	2	94
41554683288	2	223
41554628708	2	223
41554628487	2	224
41554696455	2	190
41554698060	2	149
41554689983	2	149
41554696493	2	191
20513078	2	66
4975540000000	2	47
20561284	2	123
75531037917	2	37
20559694	2	94
41778817414	2	780
20398583	2	199
26333009053	2	45
20543495	2	38
20526764	2	148
20470753	2	49
20526702	2	148
20076849	2	99
20395360	2	32
20556679	2	36
20543914	2	36
20513115	2	72
20563394	2	1190
20568917	2	261
20454500	2	190
4717090000000	2	449
20524807	2	250
20559618	2	99
48001271340	2	180
20519698	2	338
20460907	2	203
4713360000000	2	108
8410020000000	2	199
20543778	2	384
72944024008	2	269
71409543641	2	329
41554641844	2	119
20529222	2	135
20364595	2	32
20301316	2	379
20524791	2	500
20360047	2	118
4901460000000	2	44
20564650	2	95
70411073436	2	90
44900130528	2	80
44900670048	2	50
3253560000000	2	900
20570934	2	170
4979210000000	2	459
20091026	2	43
20522209	2	5390
20072483	2	28
20544560	2	469
20510701	2	75
8710550000000	2	65
20428051	2	218
20554859	2	29
20534929	2	1152
20546410	2	125
20560713	2	55
71691773016	2	210
20526733	2	330
4714830000000	2	958
20277673	2	175
20565398	2	550
15000761509	2	65
15000761493	2	130
20553920	2	378
34000256402	2	69
20057527	2	160
